label|text
INFJ|Uniqueness is the reconciliation of two or more seemingly incommensurable stylistic elements. That's all art or science can do now; synthesize.
INFJ|Her music is a wildly ambitious ... lengthy ... stream-of-consciousness reverie.
INFJ|We all contain multitudes and have the potential for extreme kindness and vengeance at the same time.
INFJ|There is far greater joy ... in giving than receiving. ... The will of humankind ... contains this boundless capacity for immeasurable generosity and love.
INFJ|I don't want to get caught up in self-doubt anymore. ... My existential conundrums are really circuitous and ... unproductive.
INFJ|I'm involved in everything I do which isn't always efficient. ... But in that sense, everything I do has a comprehensiveness to it.
INFJ|You can be standing right in front of the truth and not necessarily see it. People only get it when they're ready to get it.
INFJ|If you want to know anything in this life, you just have to knock on the door. As I was lucky to find: It's all within.
INFJ|Our daily lives are so mundane, we get taken over by what is immediately in front of us and we don't see beyond that.
INFJ|I try to be a kinder, considerate person.
INFJ|I love having context that's so much bigger than I can fathom. It's fantastic to realize how insignificant you are.
INFJ|He comes across like a benign, dutiful priest ready to attend. His voice is ... authoritative and reassuring.
INFJ|He's struggling to walk a line between being genuine and people-pleasing ... veering between honesty and courtesy.
INFJ|It's ... in my nature to try to understand why we are here and communicate with people.
INFJ|People are really important. And, for me, the connections we have to one another are more important than anything.
INFJ|I appreciate inconsistencies and contradictions. ... Everyone I know has contradictions in their personalities. I'm absolutely drawn to that.
INFJ|She has a regal, almost patrician bearing.
INFJ|Her good manners can be mistaken for cold seriousness.
INFJ|She is a person who's not a joiner, who follows her own path. It's not aloofness - that implies a kind of disdain. ... It's more of a singular perspective on the world.
ISFJ|My job as a commander is to be concerned about the safety and security of our troopers.
ISFJ|Live our values. Do not hesitate to kill or capture the enemy, but stay true to the values we hold dear.
ISFJ|You can shout, but please don't shoot. ... Shouting, I think, is a very acceptable alternative to shooting.
ISFJ|The emotions of that were just incredible! You're aware of the weight of history, the legacy...
ISFJ|A soft-spoken officer ... Petraeus has achieved near legendary status in the military.
ISFJ|We Americans have a feeling and a concern for the problems of others. ... A deep urge to help and give aid to those upon whom great and sudden hardship has fallen.
ISFJ|Many of our people forget the importance of little things to morale.
ISFJ|His career is filled with stories of him doing hundreds of small things that ... paint a ... picture of a caring and compassionate man.
ISFJ|He typified all that we ... look for in a patriot.
ISFJ|The quiet power of the man lay in his utter selflessness ... his hard work and his immense personal sacrifice.
ISFJ|Obedience to lawful authority is the foundation of manly character.
ISFJ|Despite my heavy workload ... I find time to answer each and every piece of correspondence I receive, from friend and foe alike. Business etiquette demands it, and should it not, my personal etiquette would surely do!
ISFJ|I am astounded not only by the viciousness of men, but by their compassion as well.
ISFJ|If I can make gentlemen out of the boys in my army I shall count my days well spent. For there is no higher calling than to be the soul of courtesy when passions dictate otherwise.
ISFJ|I am ... minute in giving ... details in order that the events ... may appear in their proper light.
ISFJ|A leader ... aside from being a thorough soldier should also feel that esprit de corps which is so necessary to both officers and soldiers.
ISFJ|One must inculcate into men the absolute necessity of promptness and strict obedience to orders.
ISFJ|As a child he performed speedily and well any task assigned to him.
ISFJ|Custer's method was the meticulously careful preparation, the sure, cautious approach. ... When biographers describe him as 'dashing,' they do scant justice to his technique.
ISFJ|The small individual contributors of caring, friendship, forgiveness, and love from each of us ... can form a phalanx, an army, with great capability.
ISFJ|I especially like this comment about our administration: 'We obeyed the law, we told the truth, and we kept the peace.'
ISFJ|My father seldom, if ever, ordered me to perform a task; he simply suggested that it needed to be done.
ISFJ|Carter ... mastered almost everything using motivation, hard work, and attention to detail.
ISFJ|I am a practical man. I like what's real. I'm not much for the airy and abstract. I like what works.
ISFJ|I am not one who flamboyantly believes in throwing a lot of words around.
ISFJ|I really believe there can be no definition of a successful life that does not include service to others.
